Rank,Ticker,Sector,Divergence,Relative_Divergence,Delta_Previous_Relative_Divergence,1m,3m,6m,1y,2y,3y,5y,7y,max,Max_Divergence,Min_Divergence,Volatility_Adjustment,Expected_Return,Dynamic_Expected_Return,Total_Return,Total_Return_Rank,Total_Return_Rank,Divergence_Rank,Divergence_Rank,Penalty,Penalty,Average_Rank,Average_Rank,Delta_Previous_Rank,Delta_Previous_Dynamic_Expected_Return,Trend_State,Position_State,Momentum_State,Composite_State,DER_cap_monthly,DER_capped,F_trend,DER_capped_trend,Total_Return_Rank,Total_Return_Rank,Divergence_Rank,Divergence_Rank,Penalty,Penalty,Recent_Momentum_Rank,Recent_Weakness_Penalty,Coverage_Penalty,State_Adjustment,Durability_Adjustment,Average_Rank,Average_Rank,Market_Cap,Market_Cap_B,Market_Cap_Rank,Market_Cap_Bucket,Market_Cap_Asset_Type,Market_Cap_Source,High_52W,Pct_From_52W_High,At_52W_High
53,TER,Semiconductors,514.8,93.8,10.5,12.7,14.9,48.5,142.7,186.3,201.4,200.9,237.2,514.8,539.1,-50.5,2.2,128.4,10.884348169454677,664.1,46.0,46.0,47.0,47.0,27.33,27.33,108.63,108.63,-6,-2.2898710728735026,EARLY_UP,OVEREXTENDED,MOMENTUM_UP,S0_NEUTRAL,,,,,46.0,46.0,47.0,47.0,27.33,27.33,22.0,0.0,0.0,0.0,0.0,108.63,108.63,,,,,,,422.11,-2.95,False
54,ORCL,Software,134.4,42.7,1.9,11.4,28.7,22.7,4.5,11.8,20.7,54.0,90.9,134.4,346.0,-22.8,1.8,280.2,131.12544852927599,283.7,107.0,107.0,109.0,109.0,17.78,17.78,108.68,108.68,3,-87.95886591178225,STRONG_UP,MID_RANGE,NEUTRAL,S0_NEUTRAL,,,,,107.0,107.0,109.0,109.0,17.78,17.78,71.0,0.0,0.0,0.0,0.0,108.68,108.68,,,,,,,322.54,-28.59,False
55,ADI,Semiconductors,180.1,99.9,12.1,7.3,12.3,26.5,46.6,57.4,63.0,78.7,105.0,180.1,180.5,-7.8,1.8,52.2,7.116298151559044,329.4,91.0,91.0,93.0,93.0,4.44,4.44,110.09,110.09,18,-1.8640825969510812,STRONG_UP,OVEREXTENDED,MOMENTUM_UP,S1_LEADER,,,,,91.0,91.0,93.0,93.0,4.44,4.44,58.0,0.0,0.0,-6.0,0.0,110.09,110.09,,,,,,,439.51,-0.42,True
56,AXON,Public Safety Technology,503.3,41.6,3.8,8.3,-1.5,-8.9,-29.9,-26.4,-5.6,47.0,122.6,503.3,1246.3,-25.7,1.4,1895.6,984.0033421036278,652.6,48.0,48.0,48.0,48.0,19.0,19.0,111.2,111.2,54,-228.04697692263858,STRONG_UP,MID_RANGE,NEUTRAL,S0_NEUTRAL,,,,,48.0,48.0,48.0,48.0,19.0,19.0,330.0,10.0,0.0,0.0,0.0,111.2,111.2,,,,,,,764.02,-36.98,False
57,MS,Investment Banking & Brokerage,220.4,96.4,-3.6,3.0,8.4,9.3,18.9,39.8,60.7,73.2,137.8,220.4,229.7,-20.8,1.1,138.7,20.964876092982152,369.7,78.0,78.0,80.0,80.0,8.89,8.89,111.69,111.69,-9,1.8648760929821506,STRONG_UP,OVEREXTENDED,NEUTRAL,S0_NEUTRAL,,,,,78.0,78.0,80.0,80.0,8.89,8.89,92.0,0.0,0.0,0.0,0.0,111.69,111.69,,,,,,,217.025,-3.17,False
58,ETN,Electrical Equipment,193.2,85.7,8.8,0.5,1.3,7.7,3.8,2.2,6.9,47.2,104.7,193.2,227.3,-11.6,1.2,185.4,55.410135082883045,342.5,87.0,87.0,89.0,89.0,8.89,8.89,112.54,112.54,4,-13.011256084155121,EARLY_UP,OVEREXTENDED,MOMENTUM_UP,S0_NEUTRAL,,,,,87.0,87.0,89.0,89.0,8.89,8.89,146.0,0.0,0.0,0.0,0.0,112.54,112.54,,,,,,,435.43,-3.27,False
59,WDC,Data Storage Devices,1154.6,100.0,0.0,21.2,57.3,120.6,352.6,702.4,938.8,1156.3,1211.2,1154.6,1155.0,-100.9,1.6,180.8,-5.3,1303.9,17.0,17.0,17.0,17.0,45.11,45.11,112.61,112.61,-8,0.7000000000000002,STRONG_UP,OVEREXTENDED,MOMENTUM_UP,S1_LEADER,,,,,17.0,17.0,17.0,17.0,45.11,45.11,9.0,0.0,0.0,-6.0,0.0,112.61,112.61,,,,,,,602.5399,-1.4,False
60,TRGP,Oil & Gas Midstream,501.0,92.3,2.9,0.3,-1.4,12.8,28.5,32.8,72.4,164.6,449.3,501.0,551.7,-93.5,1.2,372.6,81.62469486011688,650.3,49.0,49.0,49.0,49.0,18.2,18.2,113.5,113.5,-18,3.027861000359451,EARLY_DOWN,OVEREXTENDED,MOMENTUM_DOWN,S5_TRASH,,,,,49.0,49.0,49.0,49.0,18.2,18.2,95.0,0.0,0.0,25.0,0.0,113.5,113.5,,,,,,,280.0,-6.18,False
61,ON,Semiconductors,267.9,80.9,13.0,18.3,57.1,90.5,118.2,105.5,69.2,57.4,140.7,267.9,342.5,-46.0,2.2,13.7,16.41440840106505,417.2,66.0,66.0,69.0,69.0,27.78,27.78,114.78,114.78,-2,-5.717402507280124,STRONG_UP,OVEREXTENDED,MOMENTUM_UP,S1_LEADER,,,,,66.0,66.0,69.0,69.0,27.78,27.78,12.0,0.0,0.0,-6.0,0.0,114.78,114.78,,,,,,,134.92,-0.73,False
62,MPC,Oil & Gas Refining & Marketing,224.5,92.0,9.7,4.1,7.8,22.0,27.6,34.0,28.9,79.7,194.5,224.5,251.1,-77.8,1.4,127.1,30.160885337182748,373.8,74.0,74.0,77.0,77.0,24.78,24.78,114.88,114.88,16,-6.155956706650862,STRONG_UP,OVEREXTENDED,MOMENTUM_UP,S1_LEADER,,,,,74.0,74.0,77.0,77.0,24.78,24.78,76.0,0.0,0.0,-6.0,0.0,114.88,114.88,,,,,,,272.46,-1.93,False
63,GS,Investment Banking & Brokerage,218.3,96.6,-2.2,4.2,6.8,8.4,18.2,45.1,81.5,109.0,173.2,218.3,226.5,-35.7,1.1,135.4,17.729559331217914,367.6,79.0,79.0,81.0,81.0,13.33,13.33,118.78,118.78,-10,-0.10274253779810039,STRONG_UP,OVEREXTENDED,NEUTRAL,S0_NEUTRAL,,,,,79.0,79.0,81.0,81.0,13.33,13.33,96.0,0.0,0.0,0.0,0.0,118.78,118.78,,,,,,,1073.97,-3.07,False
64,TT,Building Products,226.6,77.5,4.6,-2.2,-5.0,-0.9,-5.5,-3.9,11.8,47.6,93.5,226.6,294.6,-7.0,1.2,288.5,87.59184291791064,375.9,72.0,72.0,76.0,76.0,17.53,17.53,118.83,118.83,31,-8.311022017352954,STRONG_DOWN,UPPER_RANGE,MOMENTUM_UP,S0_NEUTRAL,,,,,72.0,72.0,76.0,76.0,17.53,17.53,224.0,0.0,0.0,0.0,0.0,118.83,118.83,,,,,,,503.47,-7.47,False
65,FSLR,Solar Energy,178.4,71.7,4.7,25.6,36.8,28.6,36.7,38.1,30.6,62.8,118.6,178.4,269.7,-51.3,1.6,83.5,36.1956071667168,327.7,92.0,92.0,94.0,94.0,20.33,20.33,119.13,119.13,-15,-8.25115577863626,STRONG_UP,UPPER_RANGE,NEUTRAL,S0_NEUTRAL,,,,,92.0,92.0,94.0,94.0,20.33,20.33,42.0,0.0,0.0,0.0,0.0,119.13,119.13,,,,,,,320.95,-0.84,False
66,CRWD,Cybersecurity Software,285.5,93.4,-6.6,27.8,55.4,52.5,45.7,68.5,108.3,159.8,285.5,285.5,270.2,-38.3,1.3,122.0,24.750356248082962,375.7,73.0,73.0,67.0,67.0,30.5,30.5,119.7,119.7,11,3.2629159444392215,STRONG_UP,OVEREXTENDED,NEUTRAL,S0_NEUTRAL,,,,,73.0,73.0,67.0,67.0,30.5,30.5,29.0,0.0,0.0,0.0,0.0,119.7,119.7,,,,,,,785.66,-4.84,False
67,381180.KS,PHLX Semi,229.3,100.0,5.6,12.8,34.5,51.1,85.3,117.2,149.6,224.9,,229.3,207.8,-10.3,1.6,51.2,6.7,292.9,103.0,103.0,75.0,75.0,12.5,12.5,125.15,125.15,-2,-0.9118999759816004,STRONG_UP,OVEREXTENDED,MOMENTUM_UP,S1_LEADER,,,,,103.0,103.0,75.0,75.0,12.5,12.5,28.0,0.0,11.0,-6.0,0.0,125.15,125.15,,,,,,,51840.0,-0.16,True
68,GOOGL,Internet Conglomerates,217.9,78.5,-9.9,-7.8,-1.2,-0.0,25.6,48.8,64.2,85.5,128.8,217.9,281.0,-11.4,1.3,153.4,24.60408526407271,367.2,80.0,80.0,82.0,82.0,5.9,5.9,132.1,132.1,-14,7.507555342981302,EARLY_DOWN,UPPER_RANGE,MOMENTUM_DOWN,S5_TRASH,,,,,80.0,80.0,82.0,82.0,5.9,5.9,136.0,0.0,0.0,25.0,-8.0,132.1,132.1,,,,,,,408.61,-12.14,False
69,FCX,Copper Mining,166.9,78.5,10.5,13.1,5.1,15.7,32.9,33.8,26.3,18.4,107.9,166.9,208.6,-56.5,1.6,76.6,23.634706563038606,316.2,97.0,97.0,100.0,100.0,27.85,27.85,132.6,132.6,-3,-7.844666850313786,STRONG_UP,UPPER_RANGE,MOMENTUM_UP,S1_LEADER,,,,,97.0,97.0,100.0,100.0,27.85,27.85,74.0,0.0,0.0,-6.0,0.0,132.6,132.6,,,,,,,72.09,-2.01,False
70,GOOG,Internet Content & Information,217.4,78.4,-9.7,-7.9,-1.5,-0.7,24.1,46.3,60.9,81.8,124.6,217.4,280.7,-10.8,1.3,158.1,26.35309799357876,366.7,81.0,81.0,83.0,83.0,6.5,6.5,133.4,133.4,-14,7.9562201672885,EARLY_DOWN,UPPER_RANGE,MOMENTUM_DOWN,S5_TRASH,,,,,81.0,81.0,83.0,83.0,6.5,6.5,145.0,0.0,0.0,25.0,-8.0,133.4,133.4,,,,,,,404.44,-12.06,False
71,315960.KS,High Dividend,468.8,100.0,0.7,23.1,40.0,82.3,181.8,285.9,329.5,394.1,457.3,468.8,430.9,-74.4,1.6,45.2,-6.5,567.4,55.0,55.0,50.0,50.0,45.67,45.67,135.47,135.47,9,0.3177775845215489,STRONG_UP,OVEREXTENDED,MOMENTUM_UP,S1_LEADER,,,,,55.0,55.0,50.0,50.0,45.67,45.67,11.0,0.0,0.0,-6.0,0.0,135.47,135.47,,,,,,,103435.0,-0.43,True
72,CASY,Retail Specialty Group,221.7,77.5,1.0,-3.8,-3.7,8.4,21.0,41.3,67.5,118.0,151.0,221.7,297.0,-38.6,1.1,177.5,33.05525064644959,371.0,76.0,76.0,78.0,78.0,10.27,10.27,137.02,137.02,-5,3.0627492747581258,EARLY_DOWN,UPPER_RANGE,MOMENTUM_DOWN,S5_TRASH,,,,,76.0,76.0,78.0,78.0,10.27,10.27,127.0,0.0,0.0,25.0,0.0,137.02,137.02,,,,,,,901.0,-14.07,False
73,446770.KS,Semiconductors,329.8,99.4,0.4,15.6,30.3,52.7,108.0,177.7,256.7,,,329.8,278.9,-13.1,1.6,68.0,5.401671735924422,379.7,71.0,71.0,61.0,61.0,15.0,15.0,137.2,137.2,0,0.0,STRONG_UP,OVEREXTENDED,NEUTRAL,S0_NEUTRAL,,,,,71.0,71.0,61.0,61.0,15.0,15.0,25.0,0.0,26.0,0.0,0.0,137.2,137.2,,,,,,,94730.0,-0.94,False
74,^IRX,Government Bonds,2672.9,47.7,0.2,-1.3,-6.5,-7.8,-17.8,-35.7,-57.1,1678.0,3841.8,2672.9,5789.1,-166.0,1.1,6593.4,3979.045683939963,2822.2,3.0,3.0,3.0,3.0,74.78,74.78,140.83,140.83,7,-29.054316060036854,EARLY_UP,MID_RANGE,MOMENTUM_UP,S2_EARLY_BREAKOUT,,,,,3.0,3.0,3.0,3.0,74.78,74.78,334.0,14.0,0.0,-4.0,0.0,140.83,140.83,,,,,,,3.898,-7.05,False
75,CMI,Industrial Machinery,188.4,88.3,8.8,2.9,5.4,11.4,37.3,64.3,89.9,117.9,140.1,188.4,218.1,-35.6,1.2,86.4,8.175240187986056,337.7,89.0,89.0,91.0,91.0,29.22,29.22,141.07,141.07,14,-0.3921870074376361,EARLY_DOWN,OVEREXTENDED,MOMENTUM_UP,S0_NEUTRAL,,,,,89.0,89.0,91.0,91.0,29.22,29.22,80.0,0.0,0.0,0.0,0.0,141.07,141.07,,,,,,,718.08,-4.98,False
76,JCI,Building Products,166.3,89.9,16.3,3.5,-1.8,5.1,11.2,33.8,53.2,63.9,110.9,166.3,189.0,-32.8,1.1,122.1,17.930059010837116,315.6,98.0,98.0,101.0,101.0,20.91,20.91,141.41,141.41,35,-6.220705019784003,STRONG_DOWN,OVEREXTENDED,MOMENTUM_UP,S0_NEUTRAL,,,,,98.0,98.0,101.0,101.0,20.91,20.91,138.0,0.0,0.0,0.0,0.0,141.41,141.41,,,,,,,148.38,-0.96,False
77,GE,Aerospace & Defense,197.9,79.8,-3.8,1.3,-5.7,-5.6,-4.6,16.9,59.3,184.7,268.3,197.9,260.3,-96.0,1.1,219.3,40.840124021513205,347.2,85.0,85.0,87.0,87.0,19.35,19.35,141.7,141.7,-16,2.1182563775248937,STRONG_UP,UPPER_RANGE,NEUTRAL,S0_NEUTRAL,,,,,85.0,85.0,87.0,87.0,19.35,19.35,236.0,4.0,0.0,0.0,0.0,141.7,141.7,,,,,,,348.48,-9.71,False
78,VLO,Oil & Gas Refining & Marketing,135.7,87.6,9.8,2.9,4.5,20.2,39.8,51.6,48.1,74.9,128.0,135.7,167.2,-81.9,1.4,40.3,5.016106455595512,285.0,106.0,106.0,108.0,108.0,24.78,24.78,141.98,141.98,24,-1.3140942059757927,STRONG_UP,OVEREXTENDED,MOMENTUM_UP,S1_LEADER,,,,,106.0,106.0,108.0,108.0,24.78,24.78,72.0,0.0,0.0,-6.0,0.0,141.98,141.98,,,,,,,265.6101,-1.57,False
79,GLW,Electronic Components,555.7,94.9,12.0,18.5,21.9,61.4,126.7,236.7,344.6,404.5,472.2,555.7,588.8,-58.2,1.2,150.5,4.065411601791159,704.9,41.0,41.0,42.0,42.0,36.22,36.22,143.47,143.47,-5,-0.42705490395691115,EARLY_DOWN,OVEREXTENDED,MOMENTUM_DOWN,S5_TRASH,,,,,41.0,41.0,42.0,42.0,36.22,36.22,18.0,0.0,0.0,25.0,0.0,143.47,143.47,,,,,,,211.79,-5.21,False
80,NTAP,Diversified Technology,133.2,100.0,0.0,29.1,48.3,55.2,54.1,46.8,54.4,68.6,95.8,133.2,133.6,-39.4,1.6,9.3,7.1,282.5,108.0,108.0,110.0,110.0,29.22,29.22,146.57,146.57,6,-13.682900244678441,STRONG_UP,OVEREXTENDED,NEUTRAL,S0_NEUTRAL,,,,,108.0,108.0,110.0,110.0,29.22,29.22,27.0,0.0,0.0,0.0,0.0,146.57,146.57,,,,,,,192.83,-6.09,False
81,HLT,Lodging,96.2,80.4,2.7,-0.2,-2.9,0.2,3.9,6.6,14.2,29.7,48.9,96.2,125.4,-21.3,1.2,98.1,25.894894618146363,245.5,124.0,124.0,127.0,127.0,11.55,11.55,148.05,148.05,-10,2.915627956106075,STRONG_UP,OVEREXTENDED,NEUTRAL,S0_NEUTRAL,,,,,124.0,124.0,127.0,127.0,11.55,11.55,174.0,0.0,0.0,0.0,0.0,148.05,148.05,,,,,,,344.75,-3.88,False
82,BK,Asset Servicing,113.6,93.6,-0.3,-0.4,2.0,6.3,15.2,39.2,74.2,104.0,128.2,113.6,125.6,-53.4,1.1,64.4,4.596510481021867,264.7,114.0,114.0,118.0,118.0,14.15,14.15,148.15,148.15,-10,0.19763220689224337,STRONG_UP,OVEREXTENDED,NEUTRAL,S0_NEUTRAL,,,,,114.0,114.0,118.0,118.0,14.15,14.15,122.0,0.0,0.0,0.0,0.0,148.15,148.15,,,,,,,143.945,-1.85,False
83,TPR,Luxury Goods,221.5,75.7,-5.0,-2.8,-11.0,-4.3,9.8,73.1,131.1,174.8,277.4,221.5,323.5,-95.4,1.1,217.0,22.10571069832281,370.8,77.0,77.0,79.0,79.0,30.02,30.02,149.82,149.82,-13,3.0478755590867195,EARLY_UP,UPPER_RANGE,NEUTRAL,S0_NEUTRAL,,,,,77.0,77.0,79.0,79.0,30.02,30.02,201.0,4.0,0.0,0.0,0.0,149.82,149.82,,,,,,,161.97,-13.81,False
84,TKO,Entertainment,216.1,73.4,-4.9,-1.0,-9.9,-10.6,-8.9,5.6,22.4,68.8,95.4,216.1,307.5,-34.9,1.2,312.2,74.19048325494278,365.4,82.0,82.0,84.0,84.0,18.99,18.99,152.04,152.04,-16,1.140572086320816,STRONG_UP,UPPER_RANGE,NEUTRAL,S0_NEUTRAL,,,,,82.0,82.0,84.0,84.0,18.99,18.99,319.0,12.0,0.0,0.0,0.0,152.04,152.04,,,,,,,226.83,-12.46,False
85,NUE,Steel,142.9,88.0,5.2,6.2,20.4,30.7,50.8,52.2,32.5,31.1,113.8,142.9,169.7,-51.6,1.6,23.6,8.025156404299564,292.2,105.0,105.0,107.0,107.0,36.23,36.23,153.63,153.63,18,-1.6471282638712719,STRONG_UP,OVEREXTENDED,NEUTRAL,S0_NEUTRAL,,,,,105.0,105.0,107.0,107.0,36.23,36.23,49.0,0.0,0.0,0.0,0.0,153.63,153.63,,,,,,,261.42,-1.41,False
86,ODFL,Trucking,130.2,52.5,6.4,7.0,5.9,21.4,29.7,12.8,-7.5,-17.2,6.0,130.2,254.8,-15.5,1.6,112.1,93.60610521549638,279.5,109.0,109.0,111.0,111.0,61.67,61.67,155.97,155.97,4,-35.615979009246146,STRONG_UP,UPPER_RANGE,MOMENTUM_UP,S1_LEADER,,,,,109.0,109.0,111.0,111.0,61.67,61.67,75.0,0.0,0.0,-6.0,0.0,155.97,155.97,,,,,,,236.82,-0.32,True
87,BNB-USD,Cryptocurrency,2073.1,37.0,-1.5,-6.4,-9.2,-19.6,-29.8,-30.3,-5.4,-7.9,652.9,2073.1,5605.5,-25.2,1.3,7550.3,4065.684064290183,2187.6,7.0,7.0,7.0,7.0,38.21,38.21,156.31,156.31,26,266.81645243639423,STRONG_UP,MID_RANGE,MOMENTUM_DOWN,S0_NEUTRAL,,,,,7.0,7.0,7.0,7.0,38.21,38.21,471.0,40.0,0.0,0.0,0.0,156.31,156.31,,,,,,,1370.546,-54.48,False
88,HOOD,Capital Markets,310.7,40.6,-8.0,-0.1,0.5,-15.0,-25.1,59.5,217.5,,,310.7,820.7,-60.3,1.4,1045.0,318.98325797525507,371.2,75.0,75.0,65.0,65.0,13.3,13.3,161.15,161.15,-4,-0.30316151881055475,STRONG_UP,MID_RANGE,NEUTRAL,S0_NEUTRAL,,,,,75.0,75.0,65.0,65.0,13.3,13.3,362.0,18.0,26.0,0.0,0.0,161.15,161.15,,,,,,,153.86,-46.15,False
89,QQQ,Asset Management,90.6,100.0,0.0,3.3,7.9,9.0,10.5,14.6,16.9,25.9,36.8,90.6,90.5,-4.6,1.2,54.3,10.6,239.9,127.0,127.0,130.0,130.0,15.89,15.89,161.39,161.39,-6,0.0,STRONG_UP,OVEREXTENDED,MOMENTUM_DOWN,S3_LATE_EXHAUSTION,,,,,127.0,127.0,130.0,130.0,15.89,15.89,105.0,0.0,0.0,12.0,0.0,161.39,161.39,,,,,,,748.63,-0.59,False
90,MAR,Lodging,52.4,87.0,1.1,1.4,0.7,5.7,14.5,16.3,16.0,32.7,47.9,52.4,68.0,-49.0,1.3,22.6,5.42128301598842,201.7,147.0,147.0,151.0,151.0,13.33,13.33,163.53,163.53,-11,0.7415142974684859,STRONG_UP,OVEREXTENDED,NEUTRAL,S0_NEUTRAL,,,,,147.0,147.0,151.0,151.0,13.33,13.33,125.0,0.0,0.0,0.0,0.0,163.53,163.53,,,,,,,388.37,-2.99,False
91,ARES,Asset Management,231.1,37.0,-3.5,-2.5,-0.9,-14.0,-28.0,-40.7,-44.0,-29.2,21.8,231.1,631.0,-8.6,1.3,1081.3,703.5208790592344,380.4,70.0,70.0,74.0,74.0,41.44,41.44,164.24,164.24,10,37.937267575145825,STRONG_UP,MID_RANGE,MOMENTUM_DOWN,S0_NEUTRAL,,,,,70.0,70.0,74.0,74.0,41.44,41.44,388.0,18.0,0.0,0.0,0.0,164.24,164.24,,,,,,,181.19,-32.06,False
92,GRMN,Scientific & Technical Instruments,111.6,65.3,3.3,-2.7,-8.8,-0.6,-4.4,-3.6,13.0,28.6,34.1,111.6,174.5,-6.4,1.2,188.3,63.03938423432651,260.9,118.0,118.0,120.0,120.0,33.37,33.37,166.97,166.97,-4,1.4919132585709107,EARLY_UP,UPPER_RANGE,NEUTRAL,S0_NEUTRAL,,,,,118.0,118.0,120.0,120.0,33.37,33.37,240.0,4.0,0.0,0.0,0.0,166.97,166.97,,,,,,,273.24,-12.92,False
93,HPE,Hardware & Equipment,234.2,97.7,-2.3,53.1,92.0,111.2,127.5,148.9,166.0,197.7,237.9,234.2,238.4,-67.1,1.7,-24.5,-7.175555335660491,383.5,68.0,68.0,71.0,71.0,29.22,29.22,167.07,167.07,29,-0.3757703593423489,STRONG_UP,OVEREXTENDED,MOMENTUM_UP,S1_LEADER,,,,,68.0,68.0,71.0,71.0,29.22,29.22,7.0,0.0,0.0,-6.0,0.0,167.07,167.07,,,,,,,64.25,-14.16,False
94,WMB,Oil & Gas Midstream,159.8,79.8,0.4,-3.4,-8.5,-1.7,3.2,15.8,40.7,87.3,150.5,159.8,215.4,-57.9,1.1,173.4,36.26502532709367,309.1,99.0,99.0,102.0,102.0,16.03,16.03,167.88,167.88,-9,4.733711752620064,EARLY_DOWN,UPPER_RANGE,MOMENTUM_DOWN,S5_TRASH,,,,,99.0,99.0,102.0,102.0,16.03,16.03,204.0,4.0,0.0,25.0,0.0,167.88,167.88,,,,,,,80.08,-10.51,False
95,PH,Diversified Machinery,176.8,64.6,0.8,-1.8,-12.6,-12.9,-6.8,1.5,13.0,56.2,105.6,176.8,289.7,-29.7,1.1,287.5,86.91035851126418,326.1,94.0,94.0,96.0,96.0,19.37,19.37,168.32,168.32,25,4.17533966561966,STRONG_DOWN,UPPER_RANGE,MOMENTUM_UP,S0_NEUTRAL,,,,,94.0,94.0,96.0,96.0,19.37,19.37,343.0,20.0,0.0,0.0,0.0,168.32,168.32,,,,,,,1034.96,-17.8,False
96,HUBB,Electrical Components & Equipment,112.3,66.9,5.2,-1.5,-8.6,-5.4,-3.5,-3.1,-5.0,25.4,64.6,112.3,180.6,-24.9,1.3,163.4,61.681334813325485,261.6,117.0,117.0,119.0,119.0,38.33,38.33,170.38,170.38,54,-8.201558466851587,EARLY_UP,UPPER_RANGE,MOMENTUM_UP,S2_EARLY_BREAKOUT,,,,,117.0,117.0,119.0,119.0,38.33,38.33,250.0,4.0,0.0,-4.0,0.0,170.38,170.38,,,,,,,565.4999,-14.25,False
97,IBM,IT Consulting & Other Services,34.3,77.0,5.2,12.5,14.2,4.8,1.3,10.1,23.7,48.0,59.0,34.3,67.4,-74.9,1.2,39.7,6.846951520453521,183.6,164.0,164.0,172.0,172.0,17.78,17.78,171.13,171.13,74,-8.179129260505977,STRONG_UP,UPPER_RANGE,NEUTRAL,S0_NEUTRAL,,,,,164.0,164.0,172.0,172.0,17.78,17.78,101.0,0.0,0.0,0.0,0.0,171.13,171.13,,,,,,,332.41,-8.06,False
98,KEYS,Electronic Test & Measurement,197.5,88.0,6.2,0.8,2.9,27.5,57.1,75.8,72.8,52.1,58.2,197.5,226.7,-14.6,2.8,58.7,6.311652990976752,346.8,86.0,86.0,88.0,88.0,35.23,35.23,171.43,171.43,-2,-0.6525116808690914,EARLY_DOWN,OVEREXTENDED,MOMENTUM_DOWN,S5_TRASH,,,,,86.0,86.0,88.0,88.0,35.23,35.23,64.0,0.0,0.0,25.0,0.0,171.43,171.43,,,,,,,370.175,-5.32,False
99,C,Diversified Banks,89.4,85.7,6.2,-0.7,1.0,3.6,14.0,38.0,68.6,89.7,94.3,89.4,114.7,-58.5,1.2,50.3,1.0196587576011988,238.7,128.0,128.0,131.0,131.0,30.12,30.12,174.22,174.22,7,0.12949667393424247,EARLY_UP,OVEREXTENDED,MOMENTUM_UP,S0_NEUTRAL,,,,,128.0,128.0,131.0,131.0,30.12,30.12,134.0,0.0,0.0,0.0,0.0,174.22,174.22,,,,,,,135.28,-3.95,False
100,AMCR,Packaging & Containers,215.2,65.7,-2.3,-1.7,-14.2,86.9,194.6,225.5,242.0,221.7,219.2,215.2,398.6,-134.7,3.1,22.0,-38.38998338434483,364.5,83.0,83.0,85.0,85.0,52.71,52.71,175.51,175.51,-13,-2.4970502035227398,EARLY_UP,UPPER_RANGE,MOMENTUM_DOWN,S0_NEUTRAL,,,,,83.0,83.0,85.0,85.0,52.71,52.71,23.0,4.0,0.0,0.0,0.0,175.51,175.51,,,,,,,50.94,-25.64,False
101,VST,Independent Power Producers,439.4,57.9,-3.6,-2.8,-10.6,-13.1,-24.1,-11.7,77.5,271.2,367.1,439.4,796.7,-76.3,1.3,965.4,332.94531859094025,573.3,53.0,53.0,55.0,55.0,29.9,29.9,175.9,175.9,-25,29.52857666086362,EARLY_UP,UPPER_RANGE,NEUTRAL,S0_NEUTRAL,,,,,53.0,53.0,55.0,55.0,29.9,29.9,427.0,40.0,0.0,0.0,0.0,175.9,175.9,,,,,,,217.1,-29.16,False
102,WAB,Rail Equipment,49.1,77.2,1.6,-0.9,-5.9,1.5,7.2,9.8,23.7,55.5,81.4,49.1,82.8,-63.6,1.2,39.5,8.866348778267371,198.4,152.0,152.0,156.0,156.0,20.21,20.21,176.51,176.51,6,-0.12703102764146657,EARLY_UP,UPPER_RANGE,MOMENTUM_UP,S2_EARLY_BREAKOUT,,,,,152.0,152.0,156.0,156.0,20.21,20.21,172.0,4.0,0.0,-4.0,0.0,176.51,176.51,,,,,,,275.82,-4.73,False
103,DE,Agricultural & Construction Machinery,86.9,55.8,15.4,3.1,-5.5,1.6,2.5,5.3,-0.4,-10.4,15.4,86.9,162.8,-9.5,1.4,146.5,55.80650920098184,236.2,131.0,131.0,134.0,134.0,48.85,48.85,178.4,178.4,100,-39.88265411046192,EARLY_UP,UPPER_RANGE,MOMENTUM_UP,S2_EARLY_BREAKOUT,,,,,131.0,131.0,134.0,134.0,48.85,48.85,176.0,4.0,0.0,-4.0,0.0,178.4,178.4,,,,,,,674.19,-12.74,False
104,RL,Apparel Manufacturing,111.2,77.5,-2.0,-3.4,-7.7,-8.4,-2.5,21.6,53.6,101.6,129.6,111.2,164.2,-70.2,1.1,131.5,19.21969621034306,260.5,119.0,119.0,121.0,121.0,26.63,26.63,178.93,178.93,-22,3.18605350095158,EARLY_UP,UPPER_RANGE,MOMENTUM_DOWN,S0_NEUTRAL,,,,,119.0,119.0,121.0,121.0,26.63,26.63,265.0,4.0,0.0,0.0,0.0,178.93,178.93,,,,,,,393.41,-8.64,False
105,DECK,Footwear & Accessories,158.5,24.7,-3.3,-0.4,-6.9,-6.9,-9.9,-36.5,-46.9,-32.4,-3.8,158.5,734.1,-30.0,1.4,860.8,1063.3631208348465,307.8,100.0,100.0,103.0,103.0,75.89,75.89,180.74,180.74,-36,126.68396178718615,STRONG_UP,MID_RANGE,NEUTRAL,S0_NEUTRAL,,,,,100.0,100.0,103.0,103.0,75.89,75.89,287.0,4.0,0.0,0.0,0.0,180.74,180.74,,,,,,,122.2899,-12.21,False
106,RCL,Travel Services,82.0,58.2,0.7,1.4,-7.1,-8.5,-15.7,0.6,34.3,133.9,140.0,82.0,219.6,-108.0,1.3,199.2,55.34873184987521,231.3,133.0,133.0,137.0,137.0,19.95,19.95,183.85,183.85,35,-4.16551342219563,EARLY_UP,UPPER_RANGE,NEUTRAL,S0_NEUTRAL,,,,,133.0,133.0,137.0,137.0,19.95,19.95,315.0,14.0,0.0,0.0,0.0,183.85,183.85,,,,,,,356.39,-19.63,False
