Rank,Ticker,Sector,Divergence,Relative_Divergence,Delta_Previous_Relative_Divergence,1m,3m,6m,1y,2y,3y,5y,7y,max,Max_Divergence,Min_Divergence,Volatility_Adjustment,Expected_Return,Dynamic_Expected_Return,Total_Return,Total_Return_Rank,Divergence_Rank,Penalty,Average_Rank,Delta_Previous_Rank,Delta_Previous_Dynamic_Expected_Return,Trend_State,Position_State,Momentum_State,Composite_State,DER_cap_monthly,DER_capped,F_trend,DER_capped_trend,Total_Return_Rank,Divergence_Rank,Penalty,Recent_Momentum_Rank,Recent_Weakness_Penalty,Coverage_Penalty,State_Adjustment,Durability_Adjustment,Average_Rank,Market_Cap,Market_Cap_B,Market_Cap_Rank,Market_Cap_Bucket,Market_Cap_Asset_Type,Market_Cap_Source
452,HPQ,Technology,-126.1,3.8,2.3,2.1,4.2,-5.9,-19.1,-41.1,-56.9,-78.5,-92.3,-126.1,74.5,-133.6,2.2,0.0,-5000.0,20.6,464.0,482.0,107.86,491.21,-57,-4999.999622269078,EARLY_DOWN,LOWER,MOMENTUM_DOWN,S5_TRASH,,,,,464.0,482.0,107.86,229.0,10.0,0.0,25.0,0.0,491.21,,,,,,
453,ADSK,Technology,-90.3,2.5,0.4,-8.6,-10.0,-18.3,-29.1,-35.2,-44.2,-61.5,-84.5,-90.3,136.2,-95.8,1.8,0.0,-3707.1233947160085,56.4,382.0,403.0,114.65,493.3,-15,-3432.6421311473987,STRONG_UP,LOWER,NEUTRAL,S0_NEUTRAL,,,,,382.0,403.0,114.65,425.0,40.0,0.0,0.0,0.0,493.3,,,,,,
454,SJM,Packaged Foods,-130.4,2.5,0.3,-2.3,-7.8,-6.1,-12.2,-19.4,-36.6,-58.5,-80.3,-130.4,15.9,-133.5,2.2,0.0,-4823.579268303904,16.3,471.0,488.0,123.42,495.37,54,-3281.147794617862,STRONG_UP,LOWER,NEUTRAL,S0_NEUTRAL,,,,,471.0,488.0,123.42,276.0,14.0,0.0,0.0,0.0,495.37,,,,,,
455,PCG,Utilities,-149.7,1.2,1.2,-11.9,-11.6,-9.1,-11.3,-27.0,-41.8,-46.2,-65.2,-149.7,11.7,-152.6,2.3,0.0,-5000.0,-3.0,507.0,517.0,99.47,495.42,60,0.0,STRONG_DOWN,LOWER,MOMENTUM_UP,S4_BOTTOMING,,,,,507.0,517.0,99.47,348.0,14.0,0.0,-2.0,0.0,495.42,,,,,,
456,MTCH,Internet Content & Information,-120.5,3.6,0.2,2.8,0.1,-3.5,-6.5,-15.6,-33.4,-70.8,-105.7,-120.5,469.7,-142.4,1.9,0.0,-5000.0,-8.0,514.0,473.0,116.76,495.86,71,0.0,STRONG_DOWN,LOWER,MOMENTUM_DOWN,S5_TRASH,,,,,514.0,473.0,116.76,196.0,0.0,0.0,25.0,0.0,495.86,6918846692.73,6.919,523.0,other,equity,data_raw
457,CDW,Technology,-129.7,2.8,2.8,-25.5,-24.0,-29.0,-42.1,-59.5,-77.7,-97.5,-116.9,-129.7,116.6,-136.4,2.5,0.0,5000.0,14.0,475.0,487.0,96.75,496.3,-185,4063.8,STRONG_DOWN,LOWER,MOMENTUM_DOWN,S5_TRASH,,,,,475.0,487.0,96.75,544.0,58.0,0.0,25.0,0.0,496.3,,,,,,
458,VMC,Building Materials,-64.5,0.0,0.0,-17.3,-19.5,-19.0,-22.3,-26.6,-33.6,-34.6,-39.9,-64.5,23.2,-64.1,1.5,0.0,-1158.5,82.2,314.0,336.0,106.12,496.57,-75,-27.40000000000009,STRONG_DOWN,LOWER,MOMENTUM_DOWN,S5_TRASH,,,,,314.0,336.0,106.12,465.0,58.0,0.0,25.0,0.0,496.57,,,,,,
459,BA,Aerospace & Defense,-134.9,2.5,-0.6,-7.0,-9.7,-5.5,-11.0,-8.4,-27.6,-45.7,-79.7,-134.9,110.6,-140.6,1.5,0.0,-290.7670038696832,11.8,479.0,495.0,106.92,496.87,-70,-290.7652637906326,EARLY_DOWN,LOWER,MOMENTUM_DOWN,S5_TRASH,,,,,479.0,495.0,106.92,300.0,14.0,0.0,25.0,0.0,496.87,,,,,,
460,PEP,Soft Drinks & Non-alcoholic Beverages,-100.9,1.5,-1.3,-12.8,-14.1,-10.4,-8.7,-18.7,-34.3,-51.4,-69.4,-100.9,21.3,-102.3,2.4,0.0,-655.1066170478824,45.8,414.0,434.0,118.65,497.25,-29,-629.8931928629565,STRONG_DOWN,LOWER,MOMENTUM_DOWN,S5_TRASH,,,,,414.0,434.0,118.65,354.0,20.0,0.0,25.0,0.0,497.25,,,,,,
461,PPL,Utilities,-95.7,3.7,3.7,-13.0,-12.2,-10.2,-13.9,-15.0,-17.4,-28.5,-49.4,-95.7,10.3,-99.3,1.9,0.0,-5000.0,51.0,399.0,419.0,122.36,500.41,31,0.0,STRONG_DOWN,LOWER,MOMENTUM_UP,S4_BOTTOMING,,,,,399.0,419.0,122.36,366.0,40.0,0.0,-2.0,0.0,500.41,,,,,,
462,CCL,Travel Services,-128.9,4.7,4.4,-9.9,-15.8,-15.4,-16.7,-6.6,-0.6,0.8,-41.2,-128.9,18.9,-135.6,1.5,0.0,-5000.0,17.8,468.0,485.0,68.67,500.87,-105,-4999.992876627535,STRONG_DOWN,LOWER,MOMENTUM_UP,S4_BOTTOMING,,,,,468.0,485.0,68.67,404.0,58.0,0.0,-2.0,0.0,500.87,,,,,,
463,HSIC,Healthcare,-138.6,3.8,0.0,-8.2,-11.3,-8.4,-11.1,-20.9,-37.9,-61.6,-86.1,-138.6,10.2,-143.9,1.8,0.0,-2477.7,8.1,486.0,501.0,123.27,502.92,71,2522.3,EARLY_UP,LOWER,MOMENTUM_UP,S4_BOTTOMING,,,,,486.0,501.0,123.27,333.0,14.0,0.0,-2.0,0.0,502.92,,,,,,
464,BIIB,Healthcare,-167.6,3.8,-1.4,-6.0,-5.9,-2.0,8.8,-8.3,-37.1,-68.8,-103.9,-167.6,14.3,-174.2,2.0,0.0,-8.145430233854006,-20.9,535.0,539.0,127.02,503.72,7,-8.044328011021541,EARLY_DOWN,LOWER,MOMENTUM_DOWN,S5_TRASH,,,,,535.0,539.0,127.02,185.0,4.0,0.0,25.0,0.0,503.72,,,,,,
465,EXE,Oil & Gas E&P,-23.6,2.1,0.1,-13.4,-16.0,-18.1,-22.5,-21.6,-29.2,-28.6,,-23.6,97.5,-53.1,2.2,0.0,-68.33043353638595,39.0,432.0,250.0,127.79,505.04,-65,27.669566463614046,EARLY_UP,LOWER,NEUTRAL,S0_NEUTRAL,,,,,432.0,250.0,127.79,443.0,58.0,11.0,0.0,0.0,505.04,,,,,,
466,BKNG,Travel Services,-238.3,0.7,-0.3,-59.2,-81.7,-92.1,-104.3,-117.0,-132.8,-153.4,-182.2,-238.3,73.4,-238.1,1.5,0.0,179.9785655036259,-91.6,563.0,563.0,74.17,507.37,-179,-484.8443511630412,STRONG_DOWN,LOWER,MOMENTUM_UP,S4_BOTTOMING,,,,,563.0,563.0,74.17,563.0,58.0,0.0,-2.0,0.0,507.37,,,,,,
467,RVTY,Healthcare,-139.5,2.4,0.1,1.2,-7.0,-8.6,-12.5,-30.5,-47.0,-79.1,-104.2,-139.5,69.5,-147.1,2.1,0.0,-3903.7211060071663,7.2,489.0,503.0,106.28,507.48,-8,-3843.186599403356,EARLY_DOWN,LOWER,MOMENTUM_DOWN,S5_TRASH,,,,,489.0,503.0,106.28,269.0,14.0,0.0,25.0,0.0,507.48,,,,,,
468,LULU,Apparel Retail,-162.5,1.3,0.9,-20.8,-29.0,-34.1,-48.4,-70.3,-92.9,-117.6,-144.4,-162.5,274.1,-167.6,3.1,0.0,818.0187190517019,-15.8,528.0,533.0,102.28,508.18,-159,450.1187190517019,STRONG_DOWN,LOWER,MOMENTUM_UP,S4_BOTTOMING,,,,,528.0,533.0,102.28,550.0,58.0,0.0,-2.0,0.0,508.18,,,,,,
469,LW,Packaged Foods,-121.8,11.6,3.8,-3.5,-5.0,-13.2,-18.6,-36.1,-58.9,-73.9,-98.2,-121.8,59.8,-155.8,1.8,0.0,-5000.0,-23.8,541.0,476.0,112.22,510.82,59,0.0,STRONG_DOWN,LOWER,MOMENTUM_UP,S4_BOTTOMING,,,,,541.0,476.0,112.22,337.0,18.0,0.0,-2.0,0.0,510.82,5777402962.49,5.777,533.0,other,equity,data_raw
470,KHC,Packaged Foods,-158.1,1.6,0.7,-3.0,-6.7,-9.2,-17.4,-31.0,-47.6,-69.4,-89.3,-158.1,10.3,-160.2,2.8,0.0,-5000.0,-11.4,521.0,527.0,111.63,510.88,20,-4823.944704113333,STRONG_UP,LOWER,MOMENTUM_UP,S0_NEUTRAL,,,,,521.0,527.0,111.63,320.0,14.0,0.0,0.0,0.0,510.88,,,,,,
471,WTW,Financials,-99.1,6.9,3.4,-12.9,-18.7,-22.7,-30.5,-37.7,-43.6,-54.5,-73.2,-99.1,22.9,-107.7,2.4,0.0,-472.7837492870079,47.6,406.0,426.0,106.65,511.1,-2,2018.3294699803103,EARLY_UP,LOWER,MOMENTUM_UP,S4_BOTTOMING,,,,,406.0,426.0,106.65,485.0,58.0,0.0,-2.0,0.0,511.1,,,,,,
472,ABNB,Travel Services,-64.5,1.7,-0.1,-7.2,-6.7,-5.2,-10.5,-22.3,-38.4,-58.6,,-64.5,33.1,-99.5,2.0,0.0,-2016.1951856474332,0.1,502.0,336.0,132.54,511.39,-90,-2016.1951854710826,EARLY_DOWN,LOWER,MOMENTUM_DOWN,S5_TRASH,,,,,502.0,336.0,132.54,277.0,14.0,11.0,25.0,0.0,511.39,,,,,,
473,ECL,Specialty Chemicals,-89.6,2.0,0.3,-13.6,-18.2,-16.5,-21.4,-26.0,-28.7,-35.0,-60.5,-89.6,35.5,-91.8,1.8,0.0,-5000.0,57.1,378.0,398.0,113.42,511.87,-7,-904.1999999999998,STRONG_DOWN,LOWER,MOMENTUM_UP,S4_BOTTOMING,,,,,378.0,398.0,113.42,445.0,58.0,0.0,-2.0,0.0,511.87,,,,,,
474,HD,,-89.9,4.4,4.4,-12.2,-18.4,-19.8,-28.0,-37.7,-47.7,-62.0,-75.8,-89.9,61.9,-96.4,2.2,0.0,-5000.0,56.8,381.0,401.0,109.87,512.97,-31,-4057.1,STRONG_DOWN,LOWER,MOMENTUM_UP,S4_BOTTOMING,,,,,381.0,401.0,109.87,467.0,58.0,0.0,-2.0,0.0,512.97,,,,,,
475,WY,Real Estate,-141.1,1.6,1.6,-10.6,-12.4,-9.5,-16.6,-31.1,-48.1,-70.9,-90.2,-141.1,12.6,-143.1,2.5,0.0,-5000.0,5.6,492.0,506.0,123.51,516.36,63,0.0,STRONG_DOWN,LOWER,MOMENTUM_UP,S4_BOTTOMING,,,,,492.0,506.0,123.51,367.0,14.0,0.0,-2.0,0.0,516.36,,,,,,
476,VRSK,Industrials,-121.3,6.9,3.0,-14.1,-20.2,-24.9,-41.2,-55.1,-67.6,-79.5,-100.2,-121.3,50.5,-133.4,2.6,0.0,-3.5402667782352295,25.4,457.0,475.0,98.27,517.57,-169,-58.04026677823523,STRONG_DOWN,LOWER,MOMENTUM_UP,S4_BOTTOMING,,,,,457.0,475.0,98.27,515.0,58.0,0.0,-2.0,0.0,517.57,,,,,,
477,TMO,Life Sciences Tools & Services,-96.0,1.2,1.2,-14.9,-20.2,-24.9,-23.2,-37.8,-53.0,-75.4,-91.1,-96.0,112.5,-98.0,2.2,0.0,-3526.649994691028,50.7,400.0,420.0,107.76,518.26,-23,-1676.849994691028,STRONG_DOWN,LOWER,MOMENTUM_UP,S4_BOTTOMING,,,,,400.0,420.0,107.76,482.0,58.0,0.0,-2.0,0.0,518.26,,,,,,
478,AWK,Utilities,-119.1,0.6,-0.1,-13.6,-13.4,-13.0,-22.1,-29.7,-42.8,-67.3,-92.1,-119.1,64.8,-119.7,2.4,0.0,-3175.935801350577,27.6,450.0,468.0,116.04,519.29,29,1824.064198649423,STRONG_DOWN,LOWER,MOMENTUM_UP,S4_BOTTOMING,,,,,450.0,468.0,116.04,413.0,40.0,0.0,-2.0,0.0,519.29,,,,,,
479,A,Healthcare,-103.1,1.8,1.3,-8.0,-12.8,-19.8,-21.9,-34.9,-48.7,-71.7,-86.4,-103.1,101.2,-106.3,2.7,0.0,-5000.0,43.6,419.0,438.0,107.08,520.18,-2,-1707.3000000000002,STRONG_DOWN,LOWER,MOMENTUM_UP,S4_BOTTOMING,,,,,419.0,438.0,107.08,421.0,58.0,0.0,-2.0,0.0,520.18,,,,,,
480,PG,Household Products,-97.3,1.8,0.5,-9.8,-13.7,-12.8,-19.9,-31.0,-42.3,-55.8,-74.3,-97.3,37.7,-99.3,2.4,0.0,-3936.80451907106,49.4,401.0,421.0,114.23,523.08,2,-357.60451907106017,STRONG_DOWN,LOWER,MOMENTUM_DOWN,S5_TRASH,,,,,401.0,421.0,114.23,400.0,40.0,0.0,25.0,0.0,523.08,,,,,,
481,ALGN,Medical Devices,-164.7,1.3,0.5,-15.4,-15.2,-7.8,-12.0,-35.4,-61.1,-94.6,-126.1,-164.7,236.6,-169.2,2.6,0.0,-5000.0,-18.0,531.0,536.0,115.0,524.05,-23,-4999.707474764556,STRONG_DOWN,LOWER,MOMENTUM_UP,S4_BOTTOMING,,,,,531.0,536.0,115.0,370.0,14.0,0.0,-2.0,0.0,524.05,,,,,,
482,INTU,Application Software,-117.4,0.0,-3.3,-33.7,-36.5,-47.4,-61.4,-72.4,-85.2,-100.1,-114.6,-117.4,209.6,-117.1,2.0,0.0,1.4311090150690093,29.3,447.0,465.0,94.19,524.34,-264,-1617.5829430298659,STRONG_DOWN,LOWER,MOMENTUM_DOWN,S5_TRASH,,,,,447.0,465.0,94.19,560.0,58.0,0.0,25.0,0.0,524.34,,,,,,
483,STZ,Beverages - Brewers,-161.5,4.0,1.9,-8.9,-10.4,-4.8,-15.7,-39.1,-61.0,-85.1,-110.6,-161.5,18.1,-168.5,2.4,0.0,-5000.0,-14.8,524.0,530.0,123.78,524.78,56,-3140.6749557472267,EARLY_UP,LOWER,MOMENTUM_UP,S4_BOTTOMING,,,,,524.0,530.0,123.78,336.0,14.0,0.0,-2.0,0.0,524.78,,,,,,
484,ULTA,Specialty Retail,-83.9,8.2,1.3,-13.9,-22.9,-21.0,-18.7,-11.3,-27.5,-42.8,-49.0,-83.9,50.1,-95.6,1.8,0.0,-1097.334928561541,62.8,368.0,388.0,111.2,524.85,-90,-1039.4924342506033,STRONG_DOWN,LOWER,MOMENTUM_DOWN,S5_TRASH,,,,,368.0,388.0,111.2,463.0,58.0,0.0,25.0,0.0,524.85,,,,,,
485,GPN,Specialty Business Services,-174.6,2.8,1.5,-2.5,-5.9,-9.4,-18.7,-39.7,-60.8,-89.3,-126.0,-174.6,72.1,-181.1,2.6,0.0,-5000.0,-27.9,545.0,546.0,116.32,525.67,66,0.0,STRONG_UP,LOWER,MOMENTUM_UP,S0_NEUTRAL,,,,,545.0,546.0,116.32,322.0,14.0,0.0,0.0,0.0,525.67,,,,,,
486,TEAM,Technology,-155.2,0.5,0.5,-13.1,-33.7,-46.0,-64.7,-79.9,-96.8,-120.0,-146.3,-155.2,620.0,-158.3,2.5,0.0,1720.207134899571,-18.2,533.0,523.0,122.51,525.86,-173,0.0,EARLY_UP,LOWER,MOMENTUM_UP,S4_BOTTOMING,,,,,533.0,523.0,122.51,558.0,58.0,0.0,-2.0,0.0,525.86,11740436040.58,11.74,483.0,other,equity,data_raw
487,BXP,Real Estate,-161.3,2.0,0.6,1.4,-3.8,-11.8,-20.6,-30.5,-37.4,-65.5,-99.3,-161.3,7.4,-164.2,2.4,0.0,-5000.0,-14.6,523.0,529.0,125.42,528.22,67,0.0,STRONG_UP,LOWER,MOMENTUM_DOWN,S0_NEUTRAL,,,,,523.0,529.0,125.42,311.0,18.0,0.0,0.0,0.0,528.22,,,,,,
488,BAX,Healthcare,-200.2,1.9,1.2,3.8,-4.9,-6.3,-25.6,-49.4,-71.2,-105.1,-142.1,-200.2,45.4,-204.6,3.0,0.0,-5000.0,-53.5,559.0,561.0,119.11,528.86,43,-4549.975106165248,STRONG_UP,LOWER,MOMENTUM_UP,S0_NEUTRAL,,,,,559.0,561.0,119.11,308.0,10.0,0.0,0.0,0.0,528.86,,,,,,
489,REGN,Biotechnology,-118.7,0.8,-5.0,-20.9,-22.1,-21.1,-14.0,-35.1,-53.9,-68.6,-80.0,-118.7,50.6,-119.5,2.3,0.0,-23.606543419655388,28.0,449.0,467.0,107.4,529.45,-73,14.084207247323732,STRONG_DOWN,LOWER,MOMENTUM_DOWN,S5_TRASH,,,,,449.0,467.0,107.4,464.0,40.0,0.0,25.0,0.0,529.45,,,,,,
490,BALL,Packaging Materials,-132.8,2.8,0.5,-15.6,-15.8,-6.8,-10.8,-24.5,-38.3,-66.1,-98.8,-132.8,78.1,-138.5,2.2,0.0,-5000.0,13.9,477.0,493.0,116.58,529.78,-87,-4999.999016529812,STRONG_DOWN,LOWER,MOMENTUM_DOWN,S5_TRASH,,,,,477.0,493.0,116.58,365.0,14.0,0.0,25.0,0.0,529.78,,,,,,
491,IFF,Specialty Chemicals,-162.0,2.5,0.7,-3.2,-5.7,-0.9,-6.1,-25.3,-37.7,-70.2,-103.7,-162.0,12.2,-165.9,2.3,0.0,-5000.0,-15.4,527.0,532.0,127.98,530.18,-31,-4999.988743467695,EARLY_DOWN,LOWER,MOMENTUM_DOWN,S5_TRASH,,,,,527.0,532.0,127.98,223.0,4.0,0.0,25.0,0.0,530.18,,,,,,
492,J,Industrials,-80.0,6.9,2.8,-19.6,-21.9,-24.2,-30.1,-35.6,-43.6,-57.8,-70.3,-80.0,52.0,-89.3,2.1,0.0,-5000.0,66.7,360.0,379.0,104.98,531.43,-42,0.0,STRONG_DOWN,LOWER,MOMENTUM_DOWN,S5_TRASH,,,,,360.0,379.0,104.98,507.0,58.0,0.0,25.0,0.0,531.43,,,,,,
493,DHR,Life Sciences Tools & Services,-104.1,3.5,3.2,-13.3,-20.1,-24.8,-29.2,-44.6,-59.8,-83.1,-99.8,-104.1,142.7,-112.6,2.2,0.0,-5000.0,42.6,424.0,441.0,108.0,533.0,-28,-4106.9,STRONG_DOWN,LOWER,MOMENTUM_UP,S4_BOTTOMING,,,,,424.0,441.0,108.0,488.0,58.0,0.0,-2.0,0.0,533.0,,,,,,
494,FDS,Financial Data & Stock Exchanges,-152.2,5.5,1.8,-8.7,-9.8,-17.0,-37.6,-58.4,-76.9,-98.2,-120.4,-152.2,60.9,-164.1,2.4,0.0,-5000.0,-5.5,512.0,521.0,95.69,535.29,-49,-4993.574010346755,EARLY_UP,LOWER,MOMENTUM_UP,S4_BOTTOMING,,,,,512.0,521.0,95.69,452.0,40.0,0.0,-2.0,0.0,535.29,,,,,,
495,ALLE,Industrials,-99.2,3.2,3.2,-14.6,-20.7,-23.9,-29.6,-30.2,-36.2,-48.7,-69.9,-99.2,37.4,-103.2,1.8,0.0,-5000.0,47.5,407.0,427.0,118.13,536.53,-10,-640.5,STRONG_DOWN,LOWER,MOMENTUM_UP,S4_BOTTOMING,,,,,407.0,427.0,118.13,491.0,58.0,0.0,-2.0,0.0,536.53,,,,,,
496,DIS,Entertainment,-148.2,0.1,-0.2,-4.3,-8.7,-11.6,-19.1,-25.4,-35.4,-63.8,-97.9,-148.2,38.2,-147.7,2.2,0.0,-2423.533947226174,-1.5,503.0,513.0,114.75,538.4,-22,-2402.491491362856,EARLY_DOWN,LOWER,MOMENTUM_DOWN,S5_TRASH,,,,,503.0,513.0,114.75,350.0,22.0,0.0,25.0,0.0,538.4,,,,,,
497,PPG,Specialty Chemicals,-144.1,1.7,1.7,-8.5,-13.5,-8.7,-15.1,-29.2,-49.0,-72.6,-97.2,-144.1,10.8,-146.2,2.2,0.0,-5000.0,2.6,497.0,510.0,119.21,539.46,7,-4391.509203298474,STRONG_DOWN,LOWER,MOMENTUM_DOWN,S5_TRASH,,,,,497.0,510.0,119.21,356.0,14.0,0.0,25.0,0.0,539.46,,,,,,
498,VLTO,Industrials,-41.6,2.4,-0.1,-10.4,-15.2,-18.4,-27.1,-38.0,,,,-41.6,0.0,-102.7,2.8,0.0,-1464.840992051068,-8.4,516.0,290.0,91.18,541.78,-57,2254.259007948932,STRONG_DOWN,LOWER,MOMENTUM_UP,S4_BOTTOMING,,,,,516.0,290.0,91.18,448.0,58.0,47.0,-2.0,0.0,541.78,,,,,,
499,SWK,Industrials,-162.8,0.1,-0.2,-7.0,-11.6,-7.4,-7.4,-25.3,-42.0,-70.3,-105.8,-162.8,21.3,-162.4,2.3,0.0,-4243.507159942542,-16.1,529.0,534.0,128.19,541.84,23,-3875.23318271259,EARLY_DOWN,LOWER,MOMENTUM_DOWN,S5_TRASH,,,,,529.0,534.0,128.19,304.0,4.0,0.0,25.0,0.0,541.84,,,,,,
500,TAP,Beverages - Brewers,-149.7,3.4,1.6,-8.2,-14.1,-14.2,-22.4,-35.2,-52.8,-66.2,-86.2,-149.7,11.2,-154.8,2.5,0.0,-5000.0,-3.0,507.0,517.0,111.29,541.94,29,0.0,EARLY_UP,LOWER,MOMENTUM_UP,S4_BOTTOMING,,,,,507.0,517.0,111.29,406.0,40.0,0.0,-2.0,0.0,541.94,,,,,,
501,OMC,Advertising Agencies,-119.8,4.2,2.9,-11.2,-13.9,-12.2,-15.4,-31.0,-44.3,-56.2,-71.7,-119.8,7.3,-124.8,2.2,0.0,-5000.0,26.9,451.0,469.0,111.29,542.04,-33,-4721.639236136885,STRONG_DOWN,LOWER,MOMENTUM_DOWN,S5_TRASH,,,,,451.0,469.0,111.29,384.0,40.0,0.0,25.0,0.0,542.04,,,,,,
502,SW,Packaging & Containers,-108.7,2.9,2.9,-13.3,-17.8,-13.3,-22.6,-35.6,-42.4,-58.7,-75.9,-108.7,51.9,-113.0,2.2,0.0,-5000.0,38.0,433.0,450.0,114.41,543.76,-79,-4958.797431561895,STRONG_DOWN,LOWER,MOMENTUM_DOWN,S5_TRASH,,,,,433.0,450.0,114.41,430.0,40.0,0.0,25.0,0.0,543.76,,,,,,
503,MTD,Healthcare,-110.5,3.8,2.9,-22.4,-25.3,-28.4,-29.3,-40.6,-54.1,-77.5,-93.3,-110.5,88.0,-118.0,2.0,0.0,-5000.0,36.2,437.0,454.0,107.74,543.84,-14,-1479.0,STRONG_DOWN,LOWER,MOMENTUM_UP,S4_BOTTOMING,,,,,437.0,454.0,107.74,523.0,58.0,0.0,-2.0,0.0,543.84,,,,,,
504,ARE,Real Estate,-194.6,1.6,0.8,4.9,-7.4,-11.7,-32.1,-57.9,-78.7,-109.8,-142.2,-194.6,27.8,-197.6,2.5,0.0,-5000.0,-47.9,557.0,558.0,115.25,544.15,8,-4847.392876728321,STRONG_UP,LOWER,MOMENTUM_UP,S0_NEUTRAL,,,,,557.0,558.0,115.25,363.0,22.0,0.0,0.0,0.0,544.15,,,,,,
505,UPS,Industrials,-123.1,1.0,-0.8,-12.4,-15.7,-12.1,-11.5,-31.1,-52.4,-79.3,-93.9,-123.1,73.2,-124.6,2.2,0.0,-3578.355394316349,23.6,461.0,479.0,116.41,548.21,-14,-2200.889492137926,STRONG_DOWN,LOWER,MOMENTUM_DOWN,S5_TRASH,,,,,461.0,479.0,116.41,381.0,40.0,0.0,25.0,0.0,548.21,,,,,,
506,KMB,Household & Personal Products,-141.4,2.4,1.1,-7.1,-10.6,-13.1,-25.9,-38.0,-49.9,-67.3,-94.5,-141.4,20.6,-144.9,2.7,0.0,-5000.0,5.3,494.0,508.0,127.57,552.42,39,0.0,STRONG_DOWN,LOWER,MOMENTUM_UP,S4_BOTTOMING,,,,,494.0,508.0,127.57,401.0,40.0,0.0,-2.0,0.0,552.42,,,,,,
507,DPZ,Restaurants,-120.3,3.2,2.1,-17.6,-23.1,-26.5,-37.7,-49.1,-59.3,-77.4,-98.6,-120.3,80.2,-126.6,2.6,0.0,-5000.0,26.4,453.0,471.0,110.23,553.88,-11,-2563.5,STRONG_DOWN,LOWER,MOMENTUM_UP,S4_BOTTOMING,,,,,453.0,471.0,110.23,524.0,58.0,0.0,-2.0,0.0,553.88,,,,,,
508,ABT,Medical Devices,-119.8,3.1,1.7,-16.3,-23.1,-30.0,-41.4,-49.0,-60.6,-79.8,-102.0,-119.8,74.9,-125.6,2.4,0.0,-5000.0,26.9,451.0,469.0,111.7,555.5,1,0.0,EARLY_UP,LOWER,MOMENTUM_UP,S4_BOTTOMING,,,,,451.0,469.0,111.7,531.0,58.0,0.0,-2.0,0.0,555.5,,,,,,
509,BBY,Specialty Retail,-131.2,4.4,3.4,-9.7,-10.6,-17.5,-23.6,-40.1,-52.9,-75.6,-102.1,-131.2,97.8,-141.2,2.2,0.0,-5000.0,15.5,473.0,490.0,120.59,556.24,21,0.0,EARLY_UP,LOWER,MOMENTUM_UP,S4_BOTTOMING,,,,,473.0,490.0,120.59,412.0,58.0,0.0,-2.0,0.0,556.24,,,,,,
510,AVY,Packaging & Containers,-106.9,0.9,0.6,-13.6,-18.8,-18.6,-22.5,-37.9,-52.4,-72.4,-86.5,-106.9,74.5,-108.1,2.1,0.0,-5000.0,39.8,428.0,445.0,107.8,556.65,-31,-1974.1,STRONG_DOWN,LOWER,MOMENTUM_DOWN,S5_TRASH,,,,,428.0,445.0,107.8,455.0,58.0,0.0,25.0,0.0,556.65,,,,,,
511,AOS,Industrials,-131.2,0.7,0.7,-16.9,-24.5,-23.2,-29.0,-41.6,-56.8,-71.2,-86.3,-131.2,20.8,-131.8,2.4,0.0,-5000.0,15.5,473.0,490.0,107.32,556.92,-8,0.0,STRONG_DOWN,LOWER,MOMENTUM_UP,S4_BOTTOMING,,,,,473.0,490.0,107.32,505.0,58.0,0.0,-2.0,0.0,556.92,,,,,,
512,ADBE,Software,-151.2,1.4,-0.8,-9.0,-14.3,-23.9,-38.5,-60.2,-80.9,-102.8,-129.4,-151.2,166.4,-155.3,2.3,0.0,-33.776755585261405,-4.5,511.0,520.0,113.14,558.59,9,2303.7232444147385,STRONG_UP,LOWER,NEUTRAL,S0_NEUTRAL,,,,,511.0,520.0,113.14,486.0,58.0,0.0,0.0,0.0,558.59,,,,,,
513,EFX,Industrials,-138.0,2.8,1.0,-15.9,-21.9,-26.3,-40.4,-54.6,-67.3,-85.9,-102.6,-138.0,48.7,-143.0,2.5,0.0,-5000.0,8.7,485.0,500.0,103.15,560.15,-25,-3985.5369660179504,STRONG_DOWN,LOWER,MOMENTUM_UP,S4_BOTTOMING,,,,,485.0,500.0,103.15,521.0,58.0,0.0,-2.0,0.0,560.15,,,,,,
514,IQV,Healthcare,-126.4,0.0,-1.0,-6.2,-15.2,-23.2,-22.7,-38.3,-55.9,-80.8,-101.6,-126.4,66.3,-126.0,2.2,0.0,-398.4911915789518,20.3,465.0,483.0,111.59,560.79,-112,-398.4649610319735,EARLY_DOWN,LOWER,MOMENTUM_DOWN,S5_TRASH,,,,,465.0,483.0,111.59,437.0,58.0,0.0,25.0,0.0,560.79,,,,,,
515,XYL,Industrials,-101.4,0.5,-0.3,-16.7,-21.5,-26.2,-32.6,-40.5,-49.4,-62.0,-77.8,-101.4,41.6,-101.7,1.8,0.0,-2331.7884912868763,45.3,417.0,437.0,118.48,565.38,-35,25.811508713123658,STRONG_DOWN,LOWER,MOMENTUM_DOWN,S5_TRASH,,,,,417.0,437.0,118.48,511.0,58.0,0.0,25.0,0.0,565.38,,,,,,
516,ACN,IT Consulting & Other Services,-149.6,4.0,1.5,-13.6,-22.5,-30.1,-42.6,-60.7,-78.2,-99.0,-119.3,-149.6,86.6,-159.0,2.1,0.0,-5000.0,-2.9,506.0,516.0,100.24,566.74,-43,-4899.211083702659,EARLY_UP,LOWER,MOMENTUM_UP,S4_BOTTOMING,,,,,506.0,516.0,100.24,528.0,58.0,0.0,-2.0,0.0,566.74,,,,,,
