Rank,Ticker,Sector,Divergence,Relative_Divergence,Delta_Previous_Relative_Divergence,5d,1m,3m,6m,1y,3y,5y,7y,max,Max_Divergence,Min_Divergence,Volatility_Adjustment,Expected_Return,Dynamic_Expected_Return,Total_Return,Total_Return_Rank,Total_Return_Rank,Divergence_Rank,Divergence_Rank,Penalty,Penalty,Average_Rank,Average_Rank,Delta_Previous_Rank,Delta_Previous_Dynamic_Expected_Return,Trend_State,Position_State,Momentum_State,Composite_State,DER_cap_monthly,DER_capped,F_trend,DER_capped_trend,Total_Return_Rank,Total_Return_Rank,Divergence_Rank,Divergence_Rank,Penalty,Penalty,Recent_Momentum_Rank,Recent_Weakness_Penalty,Coverage_Penalty,State_Adjustment,Durability_Adjustment,Average_Rank,Average_Rank,Market_Cap,Market_Cap_B,Market_Cap_Rank,Market_Cap_Bucket,Market_Cap_Asset_Type,Market_Cap_Source,Interval_Dice,Alpha_Dice,High_52W,Pct_From_52W_High,At_52W_High
51,MS,Investment Banking & Brokerage,231.5,97.6,0.6,0.3,6.5,12.1,13.1,23.0,66.1,79.5,145.9,231.5,237.9,-20.8,1.1,139.0,20.819297763119895,375.4,73.0,73.0,75.0,75.0,8.89,8.89,119.84,119.84,-1,1.5192977631198943,STRONG_UP,OVEREXTENDED,MOMENTUM_DOWN,S3_LATE_EXHAUSTION,,,,,73.0,73.0,75.0,75.0,8.89,8.89,86.0,0.0,0.0,12.0,0.0,119.84,119.84,,,,,,,111111111,100111111,219.16,-2.97,False
52,PL,Aerospace & Defense,619.5,63.2,4.0,6.0,-16.7,-0.2,39.7,196.7,796.0,634.9,,619.5,1005.8,-88.8,1.2,373.0,10.633238010740756,678.4,42.0,42.0,37.0,37.0,13.1,13.1,122.0,122.0,-13,7.491948237338979,EARLY_DOWN,UPPER_RANGE,MOMENTUM_DOWN,S5_TRASH,,,,,42.0,42.0,37.0,37.0,13.1,13.1,28.0,0.0,11.0,25.0,0.0,122.0,122.0,,,,,,,1001111-1,------111,51.75,-33.97,False
53,TRX-USD,Cryptocurrency,743.7,11.3,-0.5,-3.4,-6.3,-5.6,-1.9,-7.6,63.8,140.7,434.1,743.7,6637.4,-26.9,1.2,6765.6,1746.4117483674381,853.5,29.0,29.0,30.0,30.0,20.66,20.66,122.06,122.06,-18,124.4681517776803,EARLY_DOWN,LOWER,MOMENTUM_DOWN,S5_TRASH,,,,,29.0,29.0,30.0,30.0,20.66,20.66,357.0,4.0,0.0,25.0,0.0,122.06,122.06,,,,,,,000001111,--0111111,0.3763,-16.76,False
54,OKE,Oil & Gas Midstream,129.4,53.9,1.1,1.0,2.0,-1.5,4.3,5.2,-10.3,1.1,60.4,129.4,292.4,-60.3,1.3,231.4,136.30419023669936,273.2,111.0,111.0,114.0,114.0,19.89,19.89,123.99,123.99,79,-24.033053469419883,STRONG_UP,UPPER_RANGE,MOMENTUM_UP,S1_LEADER,,,,,111.0,111.0,114.0,114.0,19.89,19.89,197.0,0.0,0.0,-6.0,0.0,123.99,123.99,,,,,,,110110111,110111101,96.07,-7.15,False
55,DECK,Footwear & Accessories,190.6,28.9,3.1,5.7,8.5,1.9,2.1,-0.7,-37.9,-20.5,12.6,190.6,734.1,-30.0,1.4,719.6,888.080354594051,334.5,89.0,89.0,91.0,91.0,49.89,49.89,125.34,125.34,35,-103.1237116695022,STRONG_UP,MID_RANGE,MOMENTUM_UP,S1_LEADER,,,,,89.0,89.0,91.0,91.0,49.89,49.89,192.0,0.0,0.0,-6.0,0.0,125.34,125.34,,,,,,,111100011,111111100,122.2899,-6.48,False
56,IRM,Data Storage & Management,228.0,73.8,0.5,0.4,-1.1,4.3,19.0,16.2,17.2,50.4,135.7,228.0,320.0,-29.9,1.2,224.5,85.61827980037418,371.9,76.0,76.0,78.0,78.0,15.06,15.06,125.66,125.66,-13,3.2933361641103858,EARLY_DOWN,UPPER_RANGE,MOMENTUM_DOWN,S5_TRASH,,,,,76.0,76.0,78.0,78.0,15.06,15.06,108.0,0.0,0.0,25.0,0.0,125.66,125.66,,,,,,,101111111,0011111-1,134.09,-6.65,False
57,CAH,Healthcare Distribution,184.7,87.2,9.8,7.5,13.5,1.9,0.4,10.4,48.0,124.9,180.9,184.7,224.4,-81.7,1.1,154.1,24.47537677891838,328.6,93.0,93.0,95.0,95.0,17.78,17.78,126.28,126.28,60,-14.494889554252637,STRONG_UP,OVEREXTENDED,MOMENTUM_UP,S1_LEADER,,,,,93.0,93.0,95.0,95.0,17.78,17.78,139.0,0.0,0.0,-6.0,0.0,126.28,126.28,,,,,,,111111111,000011111,233.6,-5.33,False
58,GOOG,Internet Content & Information,224.2,80.8,-4.0,-2.5,-5.4,1.2,2.0,27.0,64.6,86.0,129.7,224.2,280.7,-10.8,1.3,157.1,25.480441563318138,368.1,77.0,77.0,79.0,79.0,5.41,5.41,127.56,127.56,8,-0.30243253548716353,EARLY_DOWN,OVEREXTENDED,MOMENTUM_DOWN,S5_TRASH,,,,,77.0,77.0,79.0,79.0,5.41,5.41,130.0,0.0,0.0,25.0,-8.0,127.56,127.56,,,,,,,001111111,111101111,404.44,-11.84,False
59,GOOGL,Internet Conglomerates,222.0,79.9,-4.7,-3.0,-5.8,0.9,2.0,27.6,66.6,88.4,132.0,222.0,281.0,-11.4,1.3,154.5,24.428371998034457,365.9,78.0,78.0,80.0,80.0,5.38,5.38,129.03,129.03,5,0.38095726522039186,EARLY_DOWN,UPPER_RANGE,MOMENTUM_DOWN,S5_TRASH,,,,,78.0,78.0,80.0,80.0,5.38,5.38,131.0,0.0,0.0,25.0,-8.0,129.03,129.03,,,,,,,001111111,111101111,408.61,-12.44,False
60,GS,Investment Banking & Brokerage,221.3,93.1,-0.5,-0.3,5.9,8.5,10.1,20.0,83.4,111.2,175.5,221.3,239.9,-35.7,1.1,142.9,19.87389746700774,365.2,80.0,80.0,82.0,82.0,13.33,13.33,129.03,129.03,-6,3.5738974670077397,STRONG_UP,OVEREXTENDED,MOMENTUM_DOWN,S3_LATE_EXHAUSTION,,,,,80.0,80.0,82.0,82.0,13.33,13.33,96.0,0.0,0.0,12.0,0.0,129.03,129.03,,,,,,,011111111,000111111,1098.3632,-5.71,False
61,COHR,N/A,586.7,82.9,-3.9,-3.6,5.4,19.5,49.3,145.5,382.1,439.5,489.8,586.7,724.2,-81.6,1.6,195.0,10.44141823740193,730.6,39.0,39.0,40.0,40.0,29.22,29.22,129.82,129.82,-15,4.34141823740193,EARLY_DOWN,OVEREXTENDED,MOMENTUM_DOWN,S5_TRASH,,,,,39.0,39.0,40.0,40.0,29.22,29.22,19.0,0.0,0.0,25.0,0.0,129.82,129.82,,,,,,,011111111,001000111,439.77,-17.32,False
62,TER,Semiconductors,467.5,85.9,7.3,6.5,7.0,8.8,40.1,127.5,180.9,179.5,211.9,467.5,539.1,-50.5,2.2,148.4,13.895103331176106,611.3,47.0,47.0,48.0,48.0,27.33,27.33,132.18,132.18,-9,1.4036863872711187,EARLY_DOWN,OVEREXTENDED,MOMENTUM_DOWN,S5_TRASH,,,,,47.0,47.0,48.0,48.0,27.33,27.33,26.0,0.0,0.0,25.0,0.0,132.18,132.18,,,,,,,111111111,111100011,422.11,-9.64,False
63,TSLA,Automobile Manufacturers,765.0,51.5,1.3,2.1,-0.8,-4.4,-9.6,-7.2,9.5,-3.5,230.9,765.0,1535.1,-50.2,1.2,1493.4,608.6134762796047,908.9,24.0,24.0,27.0,27.0,42.51,42.51,133.41,133.41,-52,85.93217704620827,EARLY_DOWN,UPPER_RANGE,MOMENTUM_DOWN,S5_TRASH,,,,,24.0,24.0,27.0,27.0,42.51,42.51,364.0,0.0,0.0,25.0,-12.0,133.41,133.41,,,,,,,100001011,111110011,498.83,-19.98,False
64,TPR,Luxury Goods,250.5,82.7,4.6,3.7,4.3,-3.9,3.3,18.5,147.7,195.1,304.9,250.5,323.5,-95.4,1.1,201.6,20.040223957959167,394.3,70.0,70.0,72.0,72.0,29.42,29.42,133.97,133.97,25,-2.454551002902292,EARLY_UP,OVEREXTENDED,MOMENTUM_UP,S0_NEUTRAL,,,,,70.0,70.0,72.0,72.0,29.42,29.42,149.0,0.0,0.0,0.0,0.0,133.97,133.97,,,,,,,110111111,000010111,161.97,-10.24,False
65,GE,Aerospace & Defense,229.1,88.4,1.8,1.4,9.5,2.5,2.7,4.1,73.7,208.1,298.9,229.1,260.3,-96.0,1.1,200.0,33.80258039554653,373.0,75.0,75.0,77.0,77.0,17.78,17.78,134.13,134.13,6,-6.429337441682939,STRONG_UP,OVEREXTENDED,MOMENTUM_DOWN,S3_LATE_EXHAUSTION,,,,,75.0,75.0,77.0,77.0,17.78,17.78,162.0,0.0,0.0,12.0,0.0,134.13,134.13,,,,,,,111111111,001001111,348.48,-4.51,False
66,SNDK,Data Storage Devices,2328.8,100.0,15.4,20.6,32.8,103.2,300.3,1630.4,,,,2328.8,2302.4,-4.5,1.5,459.9,23.9,2343.8,4.0,4.0,4.0,4.0,17.5,17.5,134.3,134.3,-18,-419.2040661830668,STRONG_UP,OVEREXTENDED,MOMENTUM_DOWN,S3_LATE_EXHAUSTION,,,,,4.0,4.0,4.0,4.0,17.5,17.5,4.0,0.0,57.0,12.0,0.0,134.3,134.3,,,,,,,11111---1,--------1,1895.0,-0.71,False
67,MPC,Oil & Gas Refining & Marketing,218.6,90.2,-0.6,-0.5,3.8,7.4,21.3,26.7,27.9,77.5,189.4,218.6,251.1,-77.8,1.4,132.2,30.84206919911688,362.5,81.0,81.0,83.0,83.0,24.78,24.78,135.53,135.53,16,-1.5443817678250547,STRONG_UP,OVEREXTENDED,MOMENTUM_DOWN,S3_LATE_EXHAUSTION,,,,,81.0,81.0,83.0,83.0,24.78,24.78,76.0,0.0,0.0,12.0,0.0,135.53,135.53,,,,,,,011111111,100011101,272.46,-4.28,False
68,XLK,Technology,179.3,86.9,3.1,1.6,3.6,13.8,16.4,19.6,29.8,45.7,70.4,179.3,206.1,-3.6,1.2,119.7,28.400398096754493,323.2,94.0,94.0,96.0,96.0,4.44,4.44,136.59,136.59,-19,8.400398096754493,EARLY_DOWN,OVEREXTENDED,MOMENTUM_DOWN,S5_TRASH,,,,,94.0,94.0,96.0,96.0,4.44,4.44,87.0,0.0,0.0,25.0,0.0,136.59,136.59,,,,,,,111111111,111101111,198.73,-7.81,False
69,^IRX,Government Bonds,2678.3,47.8,0.0,-0.1,0.9,-4.1,-5.5,-15.3,-54.1,1681.5,3846.0,2678.3,5789.1,-166.0,1.2,6545.2,3932.2,2822.2,3.0,3.0,3.0,3.0,65.78,65.78,136.78,136.78,5,-58.80000000000018,STRONG_UP,MID_RANGE,NEUTRAL,S0_NEUTRAL,,,,,3.0,3.0,3.0,3.0,65.78,65.78,377.0,10.0,0.0,0.0,0.0,136.78,136.78,,,,,,,010000111,110011100,3.863,-6.21,False
70,RL,Apparel Manufacturing,150.6,94.3,11.4,7.3,8.2,4.0,3.4,10.4,74.8,129.8,163.9,150.6,164.2,-70.2,1.1,109.0,13.017740038779014,294.4,106.0,106.0,110.0,110.0,17.78,17.78,137.13,137.13,34,-5.348224919298296,STRONG_UP,OVEREXTENDED,MOMENTUM_UP,S1_LEADER,,,,,106.0,106.0,110.0,110.0,17.78,17.78,135.0,0.0,0.0,-6.0,0.0,137.13,137.13,,,,,,,111111111,010001111,395.155,-0.47,True
71,HLT,Lodging,112.6,91.5,-0.9,-0.4,5.2,2.7,6.0,10.1,22.1,39.3,60.6,112.6,125.4,-21.3,1.2,86.6,19.050093334775294,256.4,117.0,117.0,120.0,120.0,8.89,8.89,138.74,138.74,13,-6.150497528649609,STRONG_UP,OVEREXTENDED,NEUTRAL,S0_NEUTRAL,,,,,117.0,117.0,120.0,120.0,8.89,8.89,140.0,0.0,0.0,0.0,0.0,138.74,138.74,,,,,,,011111111,110101111,347.25,-1.55,False
72,AXON,Public Safety Technology,453.6,37.7,-4.9,-8.2,2.4,-6.9,-13.8,-33.5,-12.4,35.3,103.8,453.6,1246.3,-25.7,1.4,2070.4,1089.2149745532683,597.5,50.0,50.0,50.0,50.0,16.0,16.0,140.35,140.35,-28,129.94372320056812,STRONG_UP,MID_RANGE,MOMENTUM_DOWN,S0_NEUTRAL,,,,,50.0,50.0,50.0,50.0,16.0,16.0,477.0,22.0,0.0,0.0,0.0,140.35,140.35,,,,,,,010000111,111111111,764.02,-41.6,False
73,WDC,Data Storage Devices,1007.9,88.3,3.3,3.4,10.1,41.8,98.1,304.6,825.1,1017.1,1063.5,1007.9,1155.0,-100.9,1.6,225.0,-5.963060841519847,1151.8,16.0,16.0,16.0,16.0,45.11,45.11,141.76,141.76,-16,-0.46306084151984717,EARLY_DOWN,OVEREXTENDED,MOMENTUM_DOWN,S5_TRASH,,,,,16.0,16.0,16.0,16.0,45.11,45.11,9.0,0.0,0.0,25.0,0.0,141.76,141.76,,,,,,,111111111,000000011,602.5399,-12.16,False
74,JCI,Building Products,163.4,88.6,0.4,0.2,3.6,-1.5,5.2,11.1,52.4,62.9,109.0,163.4,189.0,-32.8,1.1,125.8,18.62509941851112,307.3,99.0,99.0,102.0,102.0,20.91,20.91,145.26,145.26,33,-2.9298202643745235,EARLY_UP,OVEREXTENDED,NEUTRAL,S0_NEUTRAL,,,,,99.0,99.0,102.0,102.0,20.91,20.91,164.0,0.0,0.0,0.0,0.0,145.26,145.26,,,,,,,110111111,001111011,149.0999,-3.41,False
75,381180.KS,PHLX Semi,216.9,86.1,-13.4,-8.0,10.8,31.5,47.2,79.9,141.1,212.8,,216.9,231.7,-10.3,1.6,63.7,9.527518471239208,275.8,110.0,110.0,84.0,84.0,12.5,12.5,145.35,145.35,-12,2.827518471239208,STRONG_UP,OVEREXTENDED,MOMENTUM_DOWN,S3_LATE_EXHAUSTION,,,,,110.0,110.0,84.0,84.0,12.5,12.5,29.0,0.0,11.0,12.0,0.0,145.35,145.35,,,,,,,0111111-1,------111,54865.0,-9.76,False
76,CRWD,Cybersecurity Software,253.9,83.6,4.2,3.0,20.3,45.5,42.8,36.2,92.8,139.2,253.9,253.9,270.2,-38.3,1.3,137.8,33.31171360064296,340.1,86.0,86.0,71.0,71.0,30.5,30.5,145.4,145.4,-20,10.590041286450642,EARLY_DOWN,OVEREXTENDED,MOMENTUM_DOWN,S5_TRASH,,,,,86.0,86.0,71.0,71.0,30.5,30.5,34.0,0.0,0.0,25.0,0.0,145.4,145.4,,,,,,,111111111,----00111,785.66,-11.98,False
77,GLW,Electronic Components,464.0,80.8,-0.6,-0.6,6.2,8.7,43.2,100.2,289.3,339.8,396.4,464.0,588.8,-58.2,1.2,186.5,6.881893366109563,607.9,48.0,48.0,49.0,49.0,36.22,36.22,145.87,145.87,-1,2.816397602200869,EARLY_DOWN,OVEREXTENDED,MOMENTUM_DOWN,S5_TRASH,,,,,48.0,48.0,49.0,49.0,36.22,36.22,33.0,0.0,0.0,25.0,0.0,145.87,145.87,,,,,,,011111111,100010011,211.79,-16.64,False
78,ADI,Semiconductors,160.5,89.5,5.5,2.6,3.2,7.7,21.0,39.7,54.3,68.2,91.9,160.5,180.5,-7.8,1.7,61.1,9.443775856255085,304.4,100.0,100.0,104.0,104.0,4.44,4.44,146.64,146.64,-9,0.7260657822671472,EARLY_DOWN,OVEREXTENDED,MOMENTUM_DOWN,S5_TRASH,,,,,100.0,100.0,104.0,104.0,4.44,4.44,66.0,0.0,0.0,25.0,0.0,146.64,146.64,,,,,,,111111111,111-11111,439.51,-6.23,False
79,SMCI,Computer Hardware,622.7,17.8,-6.7,-23.3,-6.7,1.8,-0.2,-22.9,-48.5,149.0,400.4,622.7,3831.2,-73.1,1.4,5009.8,4239.946069454501,766.5,36.0,36.0,36.0,36.0,37.33,37.33,149.13,149.13,-77,1487.328903419786,EARLY_DOWN,LOWER,MOMENTUM_DOWN,S5_TRASH,,,,,36.0,36.0,36.0,36.0,37.33,37.33,384.0,10.0,0.0,25.0,0.0,149.13,149.13,,,,,,,001000111,001111110,58.78,-45.61,False
80,MAR,Lodging,74.0,100.0,0.0,1.1,9.2,8.8,14.2,23.8,27.4,46.6,64.8,74.0,74.3,-49.0,1.3,20.2,3.8,217.9,136.0,136.0,141.0,141.0,13.33,13.33,149.53,149.53,16,-1.937550022852756,STRONG_UP,OVEREXTENDED,MOMENTUM_UP,S1_LEADER,,,,,136.0,136.0,141.0,141.0,13.33,13.33,84.0,0.0,0.0,-6.0,0.0,149.53,149.53,,,,,,,111111111,110001111,398.95,-0.52,False
81,VLO,Oil & Gas Refining & Marketing,132.5,86.3,-0.2,-0.1,2.8,4.3,19.7,38.9,46.9,73.2,125.0,132.5,167.2,-81.9,1.4,43.6,5.096225408213767,276.4,109.0,109.0,113.0,113.0,24.78,24.78,150.08,150.08,1,-0.3183213437734018,STRONG_UP,OVEREXTENDED,NEUTRAL,S0_NEUTRAL,,,,,109.0,109.0,113.0,113.0,24.78,24.78,71.0,0.0,0.0,0.0,0.0,150.08,150.08,,,,,,,011111111,100011101,265.6101,-3.77,False
82,TJX,Apparel Retail,60.1,85.7,11.7,4.7,9.0,1.5,2.2,6.1,14.1,34.8,42.2,60.1,77.3,-40.2,1.2,51.5,10.990726352971652,204.0,146.0,146.0,150.0,150.0,4.44,4.44,150.14,150.14,62,-12.811937827926872,STRONG_UP,OVEREXTENDED,MOMENTUM_UP,S1_LEADER,,,,,146.0,146.0,150.0,150.0,4.44,4.44,166.0,0.0,0.0,-6.0,0.0,150.14,150.14,,,,,,,111111111,111011111,170.0,-0.98,False
83,ON,Semiconductors,203.9,64.5,-1.3,-1.1,4.4,37.4,66.2,89.6,44.3,31.6,100.4,203.9,342.5,-46.0,3.2,22.8,24.2126524410301,347.8,84.0,84.0,86.0,86.0,28.24,28.24,152.59,152.59,-25,5.168374238360059,EARLY_DOWN,UPPER_RANGE,MOMENTUM_DOWN,S5_TRASH,,,,,84.0,84.0,86.0,86.0,28.24,28.24,23.0,0.0,0.0,25.0,0.0,152.59,152.59,,,,,,,011111111,110111001,134.92,-14.05,False
84,FSLR,Solar Energy,120.6,53.7,-3.3,-2.8,9.0,17.8,10.7,17.0,8.5,33.2,77.0,120.6,269.7,-51.3,1.6,114.7,60.09450958948508,264.4,113.0,113.0,117.0,117.0,20.33,20.33,152.93,152.93,-23,20.19633768938234,EARLY_DOWN,UPPER_RANGE,MOMENTUM_DOWN,S5_TRASH,,,,,113.0,113.0,117.0,117.0,20.33,20.33,83.0,0.0,0.0,25.0,0.0,152.93,152.93,,,,,,,011111111,011011101,320.95,-15.51,False
85,NTAP,Diversified Technology,95.1,78.0,-8.1,-4.0,16.4,33.0,38.9,37.5,35.4,46.0,67.4,95.1,133.6,-39.4,1.6,13.3,12.043218971217927,239.0,124.0,124.0,128.0,128.0,29.22,29.22,154.07,154.07,-10,3.7941221650644685,STRONG_UP,UPPER_RANGE,MOMENTUM_DOWN,S0_NEUTRAL,,,,,124.0,124.0,128.0,128.0,29.22,29.22,41.0,0.0,0.0,0.0,0.0,154.07,154.07,,,,,,,011111111,100001101,192.83,-16.78,False
86,ODFL,Trucking,154.4,61.4,3.1,2.1,14.6,13.8,30.2,39.3,2.0,-6.5,19.9,154.4,254.8,-15.5,1.6,96.0,67.61847589145457,298.3,102.0,102.0,106.0,106.0,58.5,58.5,154.95,154.95,11,-42.283662855489894,STRONG_UP,UPPER_RANGE,NEUTRAL,S0_NEUTRAL,,,,,102.0,102.0,106.0,106.0,58.5,58.5,53.0,0.0,0.0,0.0,0.0,154.95,154.95,,,,,,,111111011,111111000,252.03,-1.69,False
87,C,Diversified Banks,116.0,100.0,7.3,4.2,7.8,10.2,13.0,24.4,84.7,108.9,116.3,116.0,116.5,-58.5,1.2,44.6,0.9,259.9,116.0,116.0,119.0,119.0,29.22,29.22,155.87,155.87,12,-0.02090025896355674,STRONG_UP,OVEREXTENDED,MOMENTUM_UP,S1_LEADER,,,,,116.0,116.0,119.0,119.0,29.22,29.22,85.0,0.0,0.0,-6.0,0.0,155.87,155.87,,,,,,,111111111,-10000111,138.2251,-0.11,True
88,BK,Asset Servicing,120.9,97.1,-2.1,-0.2,3.1,5.6,9.9,18.9,78.1,108.4,133.3,120.9,126.5,-53.4,1.1,63.8,4.48426694917811,260.7,115.0,115.0,116.0,116.0,13.33,13.33,157.73,157.73,-9,-0.1122435318437569,STRONG_UP,OVEREXTENDED,MOMENTUM_DOWN,S3_LATE_EXHAUSTION,,,,,115.0,115.0,116.0,116.0,13.33,13.33,111.0,0.0,0.0,12.0,0.0,157.73,157.73,,,,,,,011111111,100011111,144.98,-3.61,False
89,PHM,Residential Construction,105.6,45.9,5.5,4.7,4.9,-3.5,-5.0,-7.5,-19.0,19.2,41.8,105.6,254.9,-29.3,1.3,262.8,168.82349039344047,249.4,122.0,122.0,125.0,125.0,32.33,32.33,158.58,158.58,56,-59.44500440495489,EARLY_UP,MID_RANGE,MOMENTUM_UP,S2_EARLY_BREAKOUT,,,,,122.0,122.0,125.0,125.0,32.33,32.33,317.0,0.0,0.0,-4.0,0.0,158.58,158.58,,,,,,,110000111,110101110,144.5,-14.19,False
90,GRMN,Scientific & Technical Instruments,118.0,68.9,1.7,0.8,-0.2,-6.2,2.1,-1.6,16.5,32.6,38.9,118.0,174.5,-6.4,1.2,178.2,56.523055918743104,261.9,114.0,114.0,118.0,118.0,19.36,19.36,160.01,160.01,-2,-3.2989640643859133,STRONG_DOWN,UPPER_RANGE,MOMENTUM_UP,S0_NEUTRAL,,,,,114.0,114.0,118.0,118.0,19.36,19.36,287.0,4.0,0.0,0.0,0.0,160.01,160.01,,,,,,,100101111,111100111,273.24,-12.68,False
91,AIZ,Insurance - Property & Casualty,29.2,58.4,1.2,0.4,8.0,7.0,5.0,7.5,6.4,6.2,10.3,29.2,67.4,-23.8,1.4,25.8,13.704478421867005,173.1,172.0,172.0,180.0,180.0,8.89,8.89,161.29,161.29,67,-13.766320034474564,STRONG_UP,UPPER_RANGE,MOMENTUM_UP,S1_LEADER,,,,,172.0,172.0,180.0,180.0,8.89,8.89,128.0,0.0,0.0,-6.0,0.0,161.29,161.29,,,,,,,111111111,011101111,260.965,-0.94,False
92,APP,Software,826.7,54.1,-10.2,-14.1,-8.8,-1.1,-11.2,-11.2,400.1,834.6,,826.7,1542.2,-55.4,1.4,1697.2,501.5252431594128,885.5,26.0,26.0,23.0,23.0,23.5,23.5,162.15,162.15,-79,188.3840496282058,EARLY_DOWN,UPPER_RANGE,MOMENTUM_DOWN,S5_TRASH,,,,,26.0,26.0,23.0,23.0,23.5,23.5,401.0,18.0,11.0,25.0,0.0,162.15,162.15,,,,,,,0000011-1,------111,738.01,-35.15,False
93,PGR,Property & Casualty Insurance,148.0,48.0,-1.1,-0.9,3.4,-3.5,-4.0,-10.5,-14.1,8.5,31.7,148.0,319.6,-10.0,1.4,424.4,222.829568373704,291.8,107.0,107.0,111.0,111.0,31.89,31.89,162.69,162.69,29,-52.30741074997624,EARLY_UP,MID_RANGE,NEUTRAL,S0_NEUTRAL,,,,,107.0,107.0,111.0,111.0,31.89,31.89,327.0,10.0,0.0,0.0,0.0,162.69,162.69,,,,,,,010000111,111-11110,247.49,-18.28,False
94,TPL,Homebuilding,394.0,43.2,-3.7,-5.2,-6.9,-19.7,-5.2,-4.5,6.8,18.6,103.7,394.0,919.6,-5.5,1.4,1078.6,550.0849142962173,537.9,54.0,54.0,54.0,54.0,30.62,30.62,162.82,162.82,-1,-2.713961500449159,STRONG_DOWN,MID_RANGE,MOMENTUM_DOWN,S5_TRASH,,,,,54.0,54.0,54.0,54.0,30.62,30.62,434.0,4.0,0.0,25.0,0.0,162.82,162.82,,,,,,,000001111,110111101,547.2,-32.47,False
95,COST,Hypermarkets & Super Centers,106.9,55.9,0.6,0.4,-0.0,-6.4,-3.5,-8.2,-10.0,3.0,26.5,106.9,205.0,-17.8,1.3,250.9,117.66610624497854,250.7,120.0,120.0,123.0,123.0,23.44,23.44,164.49,164.49,44,-23.228935085030642,STRONG_DOWN,UPPER_RANGE,MOMENTUM_UP,S0_NEUTRAL,,,,,120.0,120.0,123.0,123.0,23.44,23.44,345.0,4.0,0.0,0.0,0.0,164.49,164.49,,,,,,,100000111,111111110,1096.5,-11.02,False
96,WELL,Healthcare REITs,89.3,83.6,3.4,1.8,2.3,-1.8,-0.1,5.2,43.6,67.9,84.8,89.3,117.6,-51.9,1.1,83.8,11.244252939768959,233.1,128.0,128.0,132.0,132.0,14.64,14.64,164.54,164.54,59,-5.943199469741522,STRONG_DOWN,OVEREXTENDED,MOMENTUM_UP,S0_NEUTRAL,,,,,128.0,128.0,132.0,132.0,14.64,14.64,220.0,0.0,0.0,0.0,0.0,164.54,164.54,,,,,,,110011111,110001111,221.68,-4.97,False
97,446770.KS,Semiconductors,304.8,91.2,-7.0,-4.4,11.3,25.0,46.0,97.7,236.4,,,304.8,280.8,-13.1,1.6,79.5,6.784735694856598,350.3,83.0,83.0,64.0,64.0,15.0,15.0,166.1,166.1,0,0.0,EARLY_DOWN,OVEREXTENDED,MOMENTUM_DOWN,S5_TRASH,,,,,83.0,83.0,64.0,64.0,15.0,15.0,27.0,0.0,26.0,25.0,0.0,166.1,166.1,,,,,,,011111--1,-------11,94915.0,-7.17,False
98,AMCR,Packaging & Containers,245.6,71.4,4.1,4.7,6.0,-6.9,99.8,213.7,265.6,245.8,245.4,245.6,398.6,-134.7,3.0,27.6,-32.85008534307473,389.5,71.0,71.0,73.0,73.0,52.31,52.31,166.41,166.41,0,4.598211580054162,EARLY_UP,UPPER_RANGE,MOMENTUM_UP,S2_EARLY_BREAKOUT,,,,,71.0,71.0,73.0,73.0,52.31,52.31,15.0,4.0,0.0,-4.0,0.0,166.41,166.41,,,,,,,110111111,000010001,50.94,-21.63,False
99,ETN,Electrical Equipment,169.7,75.9,-1.0,-0.6,-4.0,-3.5,2.4,-1.4,0.3,37.1,89.5,169.7,227.3,-11.6,1.2,210.0,70.35471779592018,313.5,96.0,96.0,99.0,99.0,18.88,18.88,166.98,166.98,-40,11.605268756520807,STRONG_DOWN,UPPER_RANGE,MOMENTUM_DOWN,S5_TRASH,,,,,96.0,96.0,99.0,99.0,18.88,18.88,280.0,0.0,0.0,25.0,0.0,166.98,166.98,,,,,,,000101111,001111111,435.43,-9.6,False
100,NUE,Steel,153.2,92.7,4.4,2.5,9.8,24.3,34.8,55.3,37.6,37.0,121.7,153.2,169.7,-51.6,1.9,24.9,6.873566814116541,297.0,104.0,104.0,107.0,107.0,36.22,36.22,167.02,167.02,-19,-1.2542256562310685,STRONG_UP,OVEREXTENDED,MOMENTUM_DOWN,S3_LATE_EXHAUSTION,,,,,104.0,104.0,107.0,107.0,36.22,36.22,42.0,0.0,0.0,12.0,0.0,167.02,167.02,,,,,,,111111111,000111001,264.6688,-1.42,False
101,JPM,Diversified Banks,88.7,72.6,0.7,0.3,3.2,-0.8,-3.5,-5.6,17.9,38.8,54.5,88.7,131.1,-22.3,1.2,133.7,33.52207125465711,232.6,130.0,130.0,134.0,134.0,15.9,15.9,167.9,167.9,47,-16.072537194977677,EARLY_UP,UPPER_RANGE,NEUTRAL,S0_NEUTRAL,,,,,130.0,130.0,134.0,134.0,15.9,15.9,290.0,0.0,0.0,0.0,0.0,167.9,167.9,,,,,,,110001111,110001111,337.25,-7.05,False
102,BX,Asset Management,201.3,36.0,3.3,4.8,-0.3,-2.1,-11.8,-23.7,-38.1,-37.8,4.8,201.3,591.0,-17.7,1.3,914.3,649.438716121423,345.2,85.0,85.0,87.0,87.0,38.44,38.44,168.19,168.19,68,-129.64367354548472,EARLY_UP,MID_RANGE,MOMENTUM_UP,S2_EARLY_BREAKOUT,,,,,85.0,85.0,87.0,87.0,38.44,38.44,432.0,18.0,0.0,-4.0,0.0,168.19,168.19,,,,,,,100000011,111111110,170.0,-28.89,False
